,Date,Lat,Long,Confirmed,Deaths,Recovered,Active
21784,2020-04-14,15.7835,-90.2308,167,5,19,143
21785,2020-04-14,9.9456,-9.6966,363,0,31,332
21786,2020-04-14,4.860416000000002,-58.93018000000001,47,6,8,33
21787,2020-04-14,18.9712,-72.2852,40,3,0,37
21788,2020-04-14,41.9029,12.4534,8,0,2,6
21789,2020-04-14,15.2,-86.2419,407,26,7,374
21790,2020-04-14,47.1625,19.5033,1512,122,122,1268
21791,2020-04-14,64.9631,-19.0208,1720,8,989,723
21792,2020-04-14,20.593684,78.96288,11487,393,1359,9735
21793,2020-04-14,-0.7893,113.9213,4839,459,426,3954
21794,2020-04-14,32.427908,53.68804599999999,74877,4683,48129,22065
21795,2020-04-14,33.223191,43.679291,1400,78,766,556
21796,2020-04-14,53.1424,-7.6921,11479,406,25,11048
21797,2020-04-14,31.046051,34.851612,12046,123,2195,9728
21798,2020-04-14,41.87194,12.56738,162488,21067,37130,104291
21799,2020-04-14,18.1096,-77.2975,73,4,19,50
21800,2020-04-14,36.204824,138.252924,8277,170,799,7308
21801,2020-04-14,31.24,36.51,397,7,235,155
21802,2020-04-14,48.0196,66.9237,1232,14,203,1015
21803,2020-04-14,-0.0236,37.9062,216,9,41,166
21804,2020-04-14,35.90775700000001,127.766922,10564,222,7534,2808
21805,2020-04-14,29.31166,47.481766,1355,3,176,1176
21806,2020-04-14,41.20438,74.766098,430,5,71,354
21807,2020-04-14,56.8796,24.6032,657,5,16,636
21808,2020-04-14,33.8547,35.8623,641,21,80,540
21809,2020-04-14,6.4280550000000005,-9.429499,59,6,4,49
21810,2020-04-14,47.14,9.55,79,1,77,1
21811,2020-04-14,55.1694,23.8813,1070,29,101,940
21812,2020-04-14,49.8153,6.1296,3307,67,500,2740
21813,2020-04-14,-18.766947,46.869107,108,0,23,85
21814,2020-04-14,4.210483999999999,101.975766,4987,82,2478,2427
21815,2020-04-14,3.2028,73.2207,20,0,16,4
21816,2020-04-14,35.9375,14.3754,393,3,44,346
21817,2020-04-14,21.0079,-10.9408,7,1,2,4
21818,2020-04-14,-20.348404,57.552152,324,9,51,264
21819,2020-04-14,23.6345,-102.5528,5399,406,1964,3029
21820,2020-04-14,47.4116,28.3699,1934,40,134,1760
21821,2020-04-14,43.7333,7.4167,93,1,6,86
21822,2020-04-14,46.8625,103.8467,30,0,5,25
21823,2020-04-14,42.708678000000006,19.37439,283,4,46,233
21824,2020-04-14,31.7917,-7.0926,1888,126,217,1545
21825,2020-04-14,-22.9576,18.4904,16,0,3,13
21826,2020-04-14,28.1667,84.25,16,0,1,15
21827,2020-04-14,12.5211,-69.9683,92,0,32,60
21828,2020-04-14,12.1696,-68.99,14,1,10,3
21829,2020-04-14,18.0425,-63.0548,52,9,5,38
21830,2020-04-14,52.1326,5.2913,27419,2945,0,24474
21831,2020-04-14,-40.9006,174.886,1366,9,628,729
21832,2020-04-14,12.865416,-85.207229,9,1,4,4
21833,2020-04-14,17.607789,8.081666,570,14,90,466
21834,2020-04-14,9.082,8.6753,373,11,99,263
21835,2020-04-14,41.6086,21.7453,908,44,86,778
21836,2020-04-14,60.472,8.4689,6623,139,32,6452
21837,2020-04-14,21.512583,55.92325500000001,813,4,130,679
21838,2020-04-14,30.3753,69.3451,6383,111,1446,4826
21839,2020-04-14,8.538,-80.7821,3472,94,61,3317
21840,2020-04-14,-6.314993,143.95555,2,0,0,2
21841,2020-04-14,-23.4425,-58.4438,159,7,22,130
21842,2020-04-14,-9.19,-75.0152,10303,230,2869,7204
21843,2020-04-14,12.879721,121.774017,5223,335,295,4593
21844,2020-04-14,51.9194,19.1451,7202,263,618,6321
21845,2020-04-14,39.3999,-8.2245,17448,567,347,16534
21846,2020-04-14,25.3548,51.1839,3428,7,373,3048
21847,2020-04-14,45.9432,24.9668,6879,351,1051,5477
21848,2020-04-14,61.52401,105.318756,21102,170,1694,19238
21849,2020-04-14,-1.9403,29.8739,134,0,49,85
21850,2020-04-14,13.9094,-60.9789,15,0,11,4
21851,2020-04-14,12.9843,-61.2872,12,0,1,11
21852,2020-04-14,43.9424,12.4578,371,36,53,282
21853,2020-04-14,23.885942,45.079162,5369,73,889,4407
21854,2020-04-14,14.4974,-14.4524,299,2,183,114
21855,2020-04-14,44.0165,21.0059,4465,94,0,4371
21856,2020-04-14,-4.6796,55.492,11,0,0,11
21857,2020-04-14,1.2833,103.8333,3252,10,611,2631
21858,2020-04-14,48.669,19.699,835,2,113,720
21859,2020-04-14,46.1512,14.9955,1220,56,152,1012
21860,2020-04-14,5.152149,46.199616,60,2,2,56
21861,2020-04-14,-30.5595,22.9375,2415,27,410,1978
21862,2020-04-14,40.463667,-3.74922,172541,18056,67504,86981
21863,2020-04-14,7.873054,80.77179699999998,233,7,61,165
21864,2020-04-14,12.8628,30.2176,32,5,4,23
21865,2020-04-14,3.9193,-56.0278,10,1,6,3
21866,2020-04-14,60.128161,18.643501,11445,1033,0,10412
21867,2020-04-14,46.8182,8.2275,25936,1174,13700,11062
21868,2020-04-14,23.7,121.0,393,6,124,263
21869,2020-04-14,-6.369028,34.888822,53,3,7,43
21870,2020-04-14,15.870032,100.992541,2613,41,1405,1167
21871,2020-04-14,8.6195,0.8248,77,3,32,42
21872,2020-04-14,10.6918,-61.2225,113,8,17,88
21873,2020-04-14,33.886917,9.537499,747,34,43,670
21874,2020-04-14,38.9637,35.2433,65111,1403,4799,58909
21875,2020-04-14,1.373333,32.290275,55,0,8,47
21876,2020-04-14,48.3794,31.1656,3372,98,119,3155
21877,2020-04-14,23.424076,53.847818,4933,28,933,3972
21878,2020-04-14,32.3078,-64.7505,57,5,30,22
21879,2020-04-14,19.3133,-81.2546,54,1,6,47
21880,2020-04-14,49.3723,-2.3644,440,13,48,379
21881,2020-04-14,36.1408,-5.3536,129,0,93,36
21882,2020-04-14,54.2361,-4.5481,254,2,141,111
21883,2020-04-14,16.742498,-62.187366,11,0,1,10
21884,2020-04-14,55.3781,-3.4360000000000004,101393,14085,0,87308
21885,2020-04-14,-32.5228,-55.7658,492,8,260,224
21886,2020-04-14,40.0,-100.0,608878,30780,47763,530335
21887,2020-04-14,41.377491,64.585262,1165,4,99,1062
21888,2020-04-14,6.4238,-66.5897,189,9,110,70
21889,2020-04-14,14.058324,108.277199,266,0,169,97
21890,2020-04-14,-13.133897,27.849332,45,2,30,13
21891,2020-04-14,-19.015438,29.154857,17,3,0,14
21892,2020-04-14,15.415,-61.371,16,0,8,8
21893,2020-04-14,12.1165,-61.679,14,0,0,14
21894,2020-04-14,-18.665695,35.529562,28,0,0,28
21895,2020-04-14,34.802075,38.99681500000001,29,2,0,27
21896,2020-04-14,-8.874217,125.727539,6,0,0,6
21897,2020-04-14,17.1899,-88.4976,18,2,0,16
21898,2020-04-14,19.85627,102.495496,19,0,1,18
21899,2020-04-14,26.3351,17.228331,35,1,9,25
21900,2020-04-14,31.9522,35.2332,284,2,62,220
21901,2020-04-14,11.8037,-15.1804,38,0,0,38
21902,2020-04-14,17.570692,-3.996166000000001,144,13,34,97
21903,2020-04-14,17.357822,-62.782998,14,0,0,14
21904,2020-04-14,64.8255,-124.8457,5,0,0,5
21905,2020-04-14,64.2823,-135.0,8,0,0,8
21906,2020-04-14,42.602636,20.902977,387,8,66,313
21907,2020-04-14,21.9162,95.956,63,4,2,57
21908,2020-04-14,18.2206,-63.0686,3,0,1,2
21909,2020-04-14,18.4207,-64.64,3,0,2,1
21910,2020-04-14,21.69400000000001,-71.7979,10,1,0,9
21911,2020-04-14,-22.3285,24.6849,13,1,0,12
21912,2020-04-14,-3.3731,29.9189,5,1,0,4
21913,2020-04-14,8.460555000000001,-11.779889,11,0,0,11
21914,2020-04-14,-13.2543,34.3015,16,2,0,14
21915,2020-04-14,-51.7963,-59.5236,11,0,1,10
21916,2020-04-14,46.8852,-56.3159,1,0,0,1
21917,2020-04-14,6.877000000000002,31.307,4,0,0,4
21918,2020-04-14,24.2155,-12.8858,6,0,0,6
21919,2020-04-14,0.1864,6.6131,4,0,0,4
21920,2020-04-14,15.552727,48.516388,1,0,0,1
21921,2020-04-14,-11.6455,43.3333,0,0,0,0
21922,2020-04-14,38.861,71.2761,0,0,0,0
21923,2020-04-14,-29.61,28.2336,0,0,0,0
21924,2020-04-15,33.93911,67.709953,784,25,43,716
21925,2020-04-15,41.1533,20.1683,494,25,251,218
21926,2020-04-15,28.0339,1.6596,2160,336,708,1116
21927,2020-04-15,42.5063,1.5218,673,33,169,471
21928,2020-04-15,-11.2027,17.8739,19,2,5,12
21929,2020-04-15,17.0608,-61.7964,23,2,3,18
21930,2020-04-15,-38.4161,-63.6167,2443,111,596,1736
21931,2020-04-15,40.0691,45.0382,1111,17,297,797
21932,2020-04-15,-35.4735,149.0124,103,3,72,28
21933,2020-04-15,-33.8688,151.2093,2886,25,4,2857
21934,2020-04-15,-12.4634,130.8456,28,0,6,22
21935,2020-04-15,-27.4698,153.0251,999,5,442,552
21936,2020-04-15,-34.9285,138.6007,433,4,240,189
21937,2020-04-15,-42.8821,147.3272,165,6,53,106
21938,2020-04-15,-37.8136,144.9631,1299,14,1118,167
21939,2020-04-15,-31.9505,115.8605,527,6,251,270
21940,2020-04-15,47.5162,14.5501,14336,393,8098,5845
21941,2020-04-15,40.1431,47.5769,1253,13,404,836
21942,2020-04-15,25.025885,-78.035889,49,8,6,35
21943,2020-04-15,26.0275,50.55,1671,7,663,1001
21944,2020-04-15,23.685,90.3563,1231,50,49,1132
21945,2020-04-15,13.1939,-59.5432,73,5,15,53
21946,2020-04-15,53.7098,27.9534,3728,36,203,3489
21947,2020-04-15,50.8333,4.469936,33573,4440,7107,22026
21948,2020-04-15,9.3077,2.3158,35,1,18,16
21949,2020-04-15,27.5142,90.4336,5,0,2,3
21950,2020-04-15,-16.2902,-63.5887,397,28,7,362
21951,2020-04-15,43.9159,17.6791,1110,41,253,816
21952,2020-04-15,-14.235,-51.9253,28320,1736,14026,12558
21953,2020-04-15,4.5353,114.7277,136,1,108,27
21954,2020-04-15,42.7339,25.4858,747,36,105,606
21955,2020-04-15,12.2383,-1.5616,542,32,226,284
21956,2020-04-15,16.5388,-23.0418,56,1,1,54
21957,2020-04-15,11.55,104.9167,122,0,96,26
21958,2020-04-15,3.848,11.5021,848,17,165,666
21959,2020-04-15,53.9333,-116.5765,1870,48,0,1822
21960,2020-04-15,53.7267,-127.6476,1517,72,0,1445
21961,2020-04-15,53.7609,-98.8139,246,5,0,241
21962,2020-04-15,46.5653,-66.4619,117,0,0,117
21963,2020-04-15,53.1355,-57.6604,247,3,0,244
21964,2020-04-15,44.682,-63.7443,549,3,0,546
21965,2020-04-15,51.2538,-85.3232,8447,385,0,8062
21966,2020-04-15,46.5107,-63.4168,26,0,0,26
21967,2020-04-15,52.9399,-73.5491,14860,487,0,14373
21968,2020-04-15,52.9399,-106.4509,304,4,0,300
21969,2020-04-15,6.6111,20.9394,12,0,4,8
21970,2020-04-15,15.4542,18.7322,23,0,2,21
21971,2020-04-15,-35.6751,-71.543,8712,94,2937,5681
21972,2020-04-15,31.8257,117.2264,991,6,984,1
21973,2020-04-15,40.1824,116.4142,590,8,495,87
21974,2020-04-15,30.0572,107.874,579,6,570,3
21975,2020-04-15,26.0789,117.9874,353,1,331,21
21976,2020-04-15,35.7518,104.2861,139,2,136,1
21977,2020-04-15,23.3417,113.4244,1566,8,1462,96
21978,2020-04-15,23.8298,108.7881,254,2,252,0
21979,2020-04-15,26.8154,106.8748,146,2,144,0
21980,2020-04-15,19.1959,109.7453,168,6,162,0
21981,2020-04-15,39.549,116.1306,327,6,0,321
21982,2020-04-15,47.862,127.7615,841,13,470,358
21983,2020-04-15,37.8957,114.9042,1276,22,0,1254
21984,2020-04-15,22.3,114.2,1017,4,459,554
21985,2020-04-15,30.9756,112.2707,67803,3222,64402,179
21986,2020-04-15,27.6104,111.7088,1019,4,1014,1
21987,2020-04-15,44.0935,113.9448,190,1,94,95
21988,2020-04-15,32.9711,119.455,653,0,642,11
21989,2020-04-15,27.614,115.7221,937,1,936,0
21990,2020-04-15,43.6661,126.1923,102,1,96,5
21991,2020-04-15,41.2956,122.6085,145,2,138,5
21992,2020-04-15,22.1667,113.55,45,0,16,29
21993,2020-04-15,37.2692,106.1655,75,0,75,0
21994,2020-04-15,35.7452,95.9956,18,0,18,0
21995,2020-04-15,35.1917,108.8701,256,3,251,2
21996,2020-04-15,36.3427,118.1498,784,7,761,16
21997,2020-04-15,31.202,121.4491,622,7,485,130
21998,2020-04-15,37.5777,112.2922,186,0,135,51
21999,2020-04-15,30.6171,102.7103,560,3,550,7
22000,2020-04-15,39.3054,117.323,185,3,171,11
22001,2020-04-15,31.6927,88.0924,1,0,1,0
22002,2020-04-15,41.1129,85.2401,76,3,73,0
22003,2020-04-15,24.974,101.487,184,2,176,6
22004,2020-04-15,29.1832,120.0934,1268,1,1244,23
22005,2020-04-15,4.5709,-74.2973,3105,131,452,2522
22006,2020-04-15,-0.228,15.8277,117,5,11,101
22007,2020-04-15,-4.0383,21.7587,254,21,21,212
22008,2020-04-15,9.7489,-83.7534,626,4,67,555
22009,2020-04-15,7.54,-5.5471,638,6,114,518
22010,2020-04-15,45.1,15.2,1741,33,473,1235
22011,2020-04-15,21.521757,-77.78116700000002,814,24,151,639
22012,2020-04-15,35.1264,33.4299,715,12,65,638
22013,2020-04-15,49.8175,15.473,6216,166,819,5231
22014,2020-04-15,61.8926,-6.9118,184,0,166,18
22015,2020-04-15,71.7069,-42.6043,11,0,11,0
22016,2020-04-15,56.2639,9.5018,6681,309,2748,3624
22017,2020-04-15,11.8251,42.5903,435,2,71,362
22018,2020-04-15,18.7357,-70.1627,3614,189,208,3217
22019,2020-04-15,-1.8312,-78.1834,7858,388,780,6690
22020,2020-04-15,26.820553000000004,30.802498,2505,183,589,1733
22021,2020-04-15,13.7942,-88.8965,159,6,30,123
22022,2020-04-15,1.6508,10.2679,51,0,4,47
22023,2020-04-15,15.1794,39.7823,35,0,0,35
22024,2020-04-15,58.5953,25.0136,1400,35,117,1248
22025,2020-04-15,-26.5225,31.4659,15,0,8,7
22026,2020-04-15,9.145,40.4897,85,3,15,67
22027,2020-04-15,-17.7134,178.065,16,0,0,16
22028,2020-04-15,61.92411,25.748151,3237,72,300,2865
22029,2020-04-15,3.9339,-53.1258,86,0,51,35
22030,2020-04-15,-17.6797,149.4068,55,0,0,55
22031,2020-04-15,16.265,-61.551,145,8,67,70
22032,2020-04-15,-12.8275,45.166244,217,3,69,145
22033,2020-04-15,-20.904305,165.618042,18,0,1,17
22034,2020-04-15,-21.1151,55.5364,391,0,237,154
22035,2020-04-15,17.9,-62.8333,6,0,4,2
22036,2020-04-15,18.0708,-63.0501,35,2,13,20
22037,2020-04-15,14.6415,-61.0242,158,8,73,77
22038,2020-04-15,46.2276,2.2137,132473,17148,30440,84885
22039,2020-04-15,-0.8037,11.6094,80,1,4,75
22040,2020-04-15,13.4432,-15.3101,9,1,2,6
22041,2020-04-15,42.3154,43.3569,306,3,71,232
22042,2020-04-15,51.165691,10.451526,134753,3804,72600,58349
22043,2020-04-15,7.9465,-1.0232,636,8,17,611
22044,2020-04-15,39.0742,21.8243,2192,102,269,1821
22045,2020-04-15,15.7835,-90.2308,180,5,19,156
22046,2020-04-15,9.9456,-9.6966,404,1,31,372
22047,2020-04-15,4.860416000000002,-58.93018000000001,55,6,8,41
22048,2020-04-15,18.9712,-72.2852,41,3,0,38
22049,2020-04-15,41.9029,12.4534,8,0,2,6
22050,2020-04-15,15.2,-86.2419,419,31,9,379
22051,2020-04-15,47.1625,19.5033,1579,134,192,1253
22052,2020-04-15,64.9631,-19.0208,1727,8,1077,642
22053,2020-04-15,20.593684,78.96288,12322,405,1432,10485
22054,2020-04-15,-0.7893,113.9213,5136,469,446,4221
22055,2020-04-15,32.427908,53.68804599999999,76389,4777,49933,21679
22056,2020-04-15,33.223191,43.679291,1415,79,812,524
22057,2020-04-15,53.1424,-7.6921,12547,444,77,12026
22058,2020-04-15,31.046051,34.851612,12501,130,2563,9808
22059,2020-04-15,41.87194,12.56738,165155,21645,38092,105418
22060,2020-04-15,18.1096,-77.2975,125,5,21,99
22061,2020-04-15,36.204824,138.252924,8835,186,853,7796
22062,2020-04-15,31.24,36.51,401,7,250,144
22063,2020-04-15,48.0196,66.9237,1295,16,240,1039
22064,2020-04-15,-0.0236,37.9062,225,10,53,162
22065,2020-04-15,35.90775700000001,127.766922,10591,225,7616,2750
22066,2020-04-15,29.31166,47.481766,1405,3,206,1196
22067,2020-04-15,41.20438,74.766098,449,5,78,366
22068,2020-04-15,56.8796,24.6032,666,5,44,617
22069,2020-04-15,33.8547,35.8623,658,21,85,552
22070,2020-04-15,6.4280550000000005,-9.429499,59,6,4,49
22071,2020-04-15,47.14,9.55,79,1,77,1
22072,2020-04-15,55.1694,23.8813,1091,30,138,923
22073,2020-04-15,49.8153,6.1296,3373,69,526,2778
22074,2020-04-15,-18.766947,46.869107,110,0,29,81
22075,2020-04-15,4.210483999999999,101.975766,5072,83,2647,2342
22076,2020-04-15,3.2028,73.2207,22,0,16,6
22077,2020-04-15,35.9375,14.3754,399,3,44,352
22078,2020-04-15,21.0079,-10.9408,7,1,2,4
22079,2020-04-15,-20.348404,57.552152,324,9,65,250
22080,2020-04-15,23.6345,-102.5528,5847,449,2125,3273
22081,2020-04-15,47.4116,28.3699,2049,46,171,1832
22082,2020-04-15,43.7333,7.4167,93,3,12,78
22083,2020-04-15,46.8625,103.8467,30,0,5,25
22084,2020-04-15,42.708678000000006,19.37439,288,4,55,229
22085,2020-04-15,31.7917,-7.0926,2024,127,229,1668
22086,2020-04-15,-22.9576,18.4904,16,0,3,13
22087,2020-04-15,28.1667,84.25,16,0,1,15
22088,2020-04-15,12.5211,-69.9683,93,1,39,53
22089,2020-04-15,12.1696,-68.99,14,1,10,3
22090,2020-04-15,18.0425,-63.0548,53,9,5,39
22091,2020-04-15,52.1326,5.2913,28153,3134,0,25019
22092,2020-04-15,-40.9006,174.886,1386,9,728,649
22093,2020-04-15,12.865416,-85.207229,9,1,4,4
22094,2020-04-15,17.607789,8.081666,584,14,90,480
22095,2020-04-15,9.082,8.6753,407,12,128,267
22096,2020-04-15,41.6086,21.7453,974,45,98,831
22097,2020-04-15,60.472,8.4689,6740,150,32,6558
22098,2020-04-15,21.512583,55.92325500000001,910,4,131,775
22099,2020-04-15,30.3753,69.3451,6919,128,1645,5146
22100,2020-04-15,8.538,-80.7821,3574,95,72,3407
22101,2020-04-15,-6.314993,143.95555,2,0,0,2
22102,2020-04-15,-23.4425,-58.4438,161,8,23,130
22103,2020-04-15,-9.19,-75.0152,11475,254,3108,8113
22104,2020-04-15,12.879721,121.774017,5453,349,353,4751
22105,2020-04-15,51.9194,19.1451,7582,286,668,6628
22106,2020-04-15,39.3999,-8.2245,18091,599,383,17109
22107,2020-04-15,25.3548,51.1839,3711,7,406,3298
22108,2020-04-15,45.9432,24.9668,7216,372,1217,5627
22109,2020-04-15,61.52401,105.318756,24490,198,1986,22306
22110,2020-04-15,-1.9403,29.8739,136,0,54,82
22111,2020-04-15,13.9094,-60.9789,15,0,11,4
22112,2020-04-15,12.9843,-61.2872,12,0,1,11
22113,2020-04-15,43.9424,12.4578,372,36,53,283
22114,2020-04-15,23.885942,45.079162,5862,79,931,4852
22115,2020-04-15,14.4974,-14.4524,314,2,190,122
22116,2020-04-15,44.0165,21.0059,4873,99,0,4774
22117,2020-04-15,-4.6796,55.492,11,0,0,11
22118,2020-04-15,1.2833,103.8333,3699,10,652,3037
22119,2020-04-15,48.669,19.699,863,6,151,706
22120,2020-04-15,46.1512,14.9955,1248,61,165,1022
22121,2020-04-15,5.152149,46.199616,80,5,2,73
22122,2020-04-15,-30.5595,22.9375,2506,34,410,2062
22123,2020-04-15,40.463667,-3.74922,177644,18708,70853,88083
22124,2020-04-15,7.873054,80.77179699999998,238,7,63,168
22125,2020-04-15,12.8628,30.2176,32,5,4,23
22126,2020-04-15,3.9193,-56.0278,10,1,6,3
22127,2020-04-15,60.128161,18.643501,11927,1203,0,10724
22128,2020-04-15,46.8182,8.2275,26336,1239,15400,9697
22129,2020-04-15,23.7,121.0,395,6,124,265
22130,2020-04-15,-6.369028,34.888822,88,4,11,73
22131,2020-04-15,15.870032,100.992541,2643,43,1497,1103
22132,2020-04-15,8.6195,0.8248,81,3,35,43
22133,2020-04-15,10.6918,-61.2225,114,8,19,87
22134,2020-04-15,33.886917,9.537499,780,35,43,702
22135,2020-04-15,38.9637,35.2433,69392,1518,5674,62200
22136,2020-04-15,1.373333,32.290275,55,0,12,43
22137,2020-04-15,48.3794,31.1656,3764,108,143,3513
22138,2020-04-15,23.424076,53.847818,5365,33,1034,4298
22139,2020-04-15,32.3078,-64.7505,81,5,33,43
22140,2020-04-15,19.3133,-81.2546,54,1,6,47
22141,2020-04-15,49.3723,-2.3644,447,15,69,363
22142,2020-04-15,36.1408,-5.3536,131,0,104,27
22143,2020-04-15,54.2361,-4.5481,256,4,151,101
22144,2020-04-15,16.742498,-62.187366,11,0,1,10
22145,2020-04-15,55.3781,-3.4360000000000004,106458,14927,0,91531
22146,2020-04-15,-32.5228,-55.7658,493,9,272,212
22147,2020-04-15,40.0,-100.0,637974,33329,52096,552549
22148,2020-04-15,41.377491,64.585262,1302,4,107,1191
22149,2020-04-15,6.4238,-66.5897,197,9,111,77
22150,2020-04-15,14.058324,108.277199,267,0,171,96
22151,2020-04-15,-13.133897,27.849332,48,2,30,16
22152,2020-04-15,-19.015438,29.154857,23,3,1,19
22153,2020-04-15,15.415,-61.371,16,0,8,8
22154,2020-04-15,12.1165,-61.679,14,0,0,14
22155,2020-04-15,-18.665695,35.529562,29,0,0,29
22156,2020-04-15,34.802075,38.99681500000001,33,2,0,31
22157,2020-04-15,-8.874217,125.727539,8,0,0,8
22158,2020-04-15,17.1899,-88.4976,18,2,0,16
22159,2020-04-15,19.85627,102.495496,19,0,1,18
22160,2020-04-15,26.3351,17.228331,48,1,9,38
22161,2020-04-15,31.9522,35.2332,291,2,63,226
22162,2020-04-15,11.8037,-15.1804,43,0,0,43
22163,2020-04-15,17.570692,-3.996166000000001,148,13,34,101
22164,2020-04-15,17.357822,-62.782998,14,0,0,14
22165,2020-04-15,64.8255,-124.8457,5,0,0,5
22166,2020-04-15,64.2823,-135.0,8,0,0,8
22167,2020-04-15,42.602636,20.902977,387,8,66,313
22168,2020-04-15,21.9162,95.956,74,4,2,68
22169,2020-04-15,18.2206,-63.0686,3,0,1,2
22170,2020-04-15,18.4207,-64.64,3,0,2,1
22171,2020-04-15,21.69400000000001,-71.7979,10,1,0,9
22172,2020-04-15,-22.3285,24.6849,13,1,0,12
22173,2020-04-15,-3.3731,29.9189,5,1,0,4
22174,2020-04-15,8.460555000000001,-11.779889,13,0,0,13
22175,2020-04-15,-13.2543,34.3015,16,2,0,14
22176,2020-04-15,-51.7963,-59.5236,11,0,1,10
22177,2020-04-15,46.8852,-56.3159,1,0,0,1
22178,2020-04-15,6.877000000000002,31.307,4,0,0,4
22179,2020-04-15,24.2155,-12.8858,6,0,0,6
22180,2020-04-15,0.1864,6.6131,4,0,0,4
22181,2020-04-15,15.552727,48.516388,1,0,0,1
22182,2020-04-15,-11.6455,43.3333,0,0,0,0
22183,2020-04-15,38.861,71.2761,0,0,0,0
22184,2020-04-15,-29.61,28.2336,0,0,0,0
22185,2020-04-16,33.93911,67.709953,840,30,54,756
22186,2020-04-16,41.1533,20.1683,518,26,277,215
22187,2020-04-16,28.0339,1.6596,2268,348,783,1137
22188,2020-04-16,42.5063,1.5218,673,33,169,471
22189,2020-04-16,-11.2027,17.8739,19,2,5,12
22190,2020-04-16,17.0608,-61.7964,23,3,3,17
22191,2020-04-16,-38.4161,-63.6167,2571,115,631,1825
22192,2020-04-16,40.0691,45.0382,1159,18,358,783
22193,2020-04-16,-35.4735,149.0124,103,3,82,18
22194,2020-04-16,-33.8688,151.2093,2897,25,4,2868
22195,2020-04-16,-12.4634,130.8456,28,0,6,22
22196,2020-04-16,-27.4698,153.0251,1001,5,442,554
22197,2020-04-16,-34.9285,138.6007,433,4,279,150
22198,2020-04-16,-42.8821,147.3272,169,6,67,96
22199,2020-04-16,-37.8136,144.9631,1299,14,1137,148
22200,2020-04-16,-31.9505,115.8605,532,6,338,188
22201,2020-04-16,47.5162,14.5501,14476,410,8986,5080
22202,2020-04-16,40.1431,47.5769,1283,15,460,808
22203,2020-04-16,25.025885,-78.035889,53,8,6,39
22204,2020-04-16,26.0275,50.55,1700,7,703,990
22205,2020-04-16,23.685,90.3563,1572,60,49,1463
22206,2020-04-16,13.1939,-59.5432,75,5,15,55
22207,2020-04-16,53.7098,27.9534,4204,40,203,3961
22208,2020-04-16,50.8333,4.469936,34809,4857,7562,22390
22209,2020-04-16,9.3077,2.3158,35,1,18,16
22210,2020-04-16,27.5142,90.4336,5,0,2,3
22211,2020-04-16,-16.2902,-63.5887,441,29,14,398
22212,2020-04-16,43.9159,17.6791,1167,43,277,847
22213,2020-04-16,-14.235,-51.9253,30425,1924,14026,14475
22214,2020-04-16,4.5353,114.7277,136,1,108,27
22215,2020-04-16,42.7339,25.4858,800,38,122,640
22216,2020-04-16,12.2383,-1.5616,546,32,257,257
22217,2020-04-16,16.5388,-23.0418,56,1,1,54
22218,2020-04-16,11.55,104.9167,122,0,98,24
22219,2020-04-16,3.848,11.5021,996,22,164,810
22220,2020-04-16,53.9333,-116.5765,1996,48,0,1948
22221,2020-04-16,53.7267,-127.6476,1561,75,0,1486
22222,2020-04-16,53.7609,-98.8139,250,5,0,245
22223,2020-04-16,46.5653,-66.4619,117,0,0,117
22224,2020-04-16,53.1355,-57.6604,252,3,0,249
22225,2020-04-16,44.682,-63.7443,579,3,0,576
22226,2020-04-16,51.2538,-85.3232,9840,490,0,9350
22227,2020-04-16,46.5107,-63.4168,26,0,0,26
22228,2020-04-16,52.9399,-73.5491,15857,630,0,15227
22229,2020-04-16,52.9399,-106.4509,305,4,0,301
22230,2020-04-16,6.6111,20.9394,12,0,4,8
22231,2020-04-16,15.4542,18.7322,27,0,5,22
22232,2020-04-16,-35.6751,-71.543,9246,105,3299,5842
22233,2020-04-16,31.8257,117.2264,991,6,984,1
22234,2020-04-16,40.1824,116.4142,593,8,503,82
22235,2020-04-16,30.0572,107.874,579,6,570,3
22236,2020-04-16,26.0789,117.9874,353,1,333,19
22237,2020-04-16,35.7518,104.2861,139,2,137,0
22238,2020-04-16,23.3417,113.4244,1571,8,1471,92
22239,2020-04-16,23.8298,108.7881,254,2,252,0
22240,2020-04-16,26.8154,106.8748,146,2,144,0
22241,2020-04-16,19.1959,109.7453,168,6,162,0
22242,2020-04-16,39.549,116.1306,328,6,0,322
22243,2020-04-16,47.862,127.7615,861,13,471,377
22244,2020-04-16,37.8957,114.9042,1276,22,0,1254
22245,2020-04-16,22.3,114.2,1017,4,485,528
22246,2020-04-16,30.9756,112.2707,67803,3222,64435,146
22247,2020-04-16,27.6104,111.7088,1019,4,1014,1
22248,2020-04-16,44.0935,113.9448,193,1,94,98
22249,2020-04-16,32.9711,119.455,653,0,642,11
22250,2020-04-16,27.614,115.7221,937,1,936,0
22251,2020-04-16,43.6661,126.1923,102,1,96,5
22252,2020-04-16,41.2956,122.6085,145,2,140,3
22253,2020-04-16,22.1667,113.55,45,0,16,29
22254,2020-04-16,37.2692,106.1655,75,0,75,0
22255,2020-04-16,35.7452,95.9956,18,0,18,0
22256,2020-04-16,35.1917,108.8701,256,3,251,2
22257,2020-04-16,36.3427,118.1498,784,7,761,16
22258,2020-04-16,31.202,121.4491,628,7,489,132
22259,2020-04-16,37.5777,112.2922,194,0,135,59
22260,2020-04-16,30.6171,102.7103,560,3,552,5
